aardvark,2.39
lioness,2.75
lionfish,2.21
lions,4.18
little brown myotis,1.85
lizard,3.63
llama,2.95
loach,2.44
lobster,3.65
locust,3.0
loggerhead,2.17
loggerhead shrike,1.97
loggerhead turtle,2.16
long tailed lizard,3.17
long tailed salamander,2.66
longhorn,2.67
longneck,1.44
loon,2.99
lorikeet,1.51
loris,2.33
louse,2.6
lovebird,1.83
lugworm,0.0001
lumpfish,0.0001
luna moth,3.26
lungfish,1.74
lungless salamander,0.0001
lynx,3.06
lyrebird,1.22
macaque,2.43
macaque monkey,2.42
macaw,2.33
mackerel,3.08
mackerel tuna,2.97
madagascar hissing cockroach,2.62
maggot,2.78
magpie,2.9
mahi,2.74
mahimahi,1.06
maine coon,3.04
mako shark,2.94
malamute,1.92
malarial mosquito,2.33
maleo,0.0001
malinois,1.88
mallard,2.81
mallee fowl,2.16
maltese,3.03
maltese terrier,2.82
mamba,2.64
mammal,3.31
mammoth,3.4
man,5.82
manakin,1.4
manatee,2.74
mandrill,1.7
maned wolf,1.94
mangabey,1.18
mangrove snapper,2.64
manowar,1.9
manta,2.82
manta ray,2.81
mantis,3.11
mantis shrimp,3.03
marabou,1.83
marabou stork,1.79
mare,3.6
markhor,1.31
marlin,3.01
marmoset,2.05
marmot,2.4
marsh harrier,2.67
marsh wren,3.03
marsupial,2.41
marten,2.66
mason bee,3.81
massasauga,0.0001
mastiff,2.58
mastodon,2.55
maverick,3.33
mayfly,2.03
meadow pipit,1.86
meadow vole,2.59
meadowlark,2.07
mealworm,1.53
mealy bug,2.39
mealybug,1.53
medfly,1.29
medicinal leech,3.01
medusa,3.1
meerkat,2.49
megalodon,2.12
menhaden,1.72
merganser,1.77
merino sheep,2.85
merlin,3.42
metazoan,1.68
mice,4.09
microbe,2.63
midge,2.76
milch cow,2.16
milkfish,1.44
milking shorthorn,1.77
millipede,1.88
miniature pinscher,1.89
miniature pony,3.46
miniature poodle,2.94
miniature schnauzer,2.26
mink,3.15
minke whale,2.26
minnow,2.62
minnow fish,2.62
minx,2.49
mirid bug,0.0001
mistle thrush,1.35
mite,3.08
moccasin,2.3
mockingbird,2.98
mojarra,0.0001
mola,2.4
mole,3.67
mole rat,3.55
mollusk,2.28
monarch butterfly,3.49
mongoose,2.67
monitor,4.37
monitor lizard,3.56
monkey,4.07
monkeys,3.86
monkfish,2.12
monotreme,1.13
monster,4.49
moonfish,1.03
moonglow boa,1.63
moorhen,1.59
moose,3.61
moray,3.02
moray eel,2.81
mosquito,3.61
mosquitofish,1.31
moth,3.5
moths,3.21
mouflon,1.29
mountain cat,4.45
mountain goat,3.94
mountain gorilla,3.59
mountain lion,4.13
mourning dove,3.38
mouse,4.31
mud dauber,1.9
mudskipper,1.24
mule,3.44
mule deer,3.36
mules,3.11
mullet,2.97
mulloway,1.07
muntjac,1.65
murre,1.32
muscovy duck,2.25
musk deer,3.4
musk ox,3.18
musk turtle,3.35
muskellunge,1.57
muskox,1.45
muskrat,2.41
mussel,2.74
mustang,3.58
mute swan,3.44
mutton snapper,2.7
myna,1.66
myna bird,1.66
mynah,1.64
mynah bird,1.64
naked mole rat,3.5
narwhal,2.28
nautilus,2.87
neanderthal,2.95
needlefish,1.14
nematode,2.57
nematode worm,2.54
newt,3.23
nightcrawler,2.55
nightingale,3.29
nightjar,2.02
nilgai,1.23
northern bobwhite,1.7
northern cricket frog,3.74
northern harrier,2.7
northern parula,1.06
northern pike,3.65
northern pocket gopher,2.85
northern shrike,2.39
northern snakehead,1.86
nudibranch,1.66
nurse shark,3.92
nuthatch,2.0
nutria,1.76
nyala,1.55
oarfish,1.85
ocean pout,2.82
ocean sunfish,2.35
oceanic whitetip shark,1.17
ocelot,2.34
octopus,3.46
okapi,1.85
olive ridley,3.27
omnivore,2.23
onion thrips,2.24
opah,1.13
opossum,2.47
opossum shrimp,2.45
orang,2.69
orange roughie,1.15
orangutan,2.8
orangutang,0.0001
orca,2.93
orca whale,2.89
orchard oriole,2.32
oriole,2.35
ormer,1.23
ornithopod,0.0001
ortolan,1.66
oryx,2.51
osprey,2.89
ostrich,3.05
ostriches,2.43
otter,3.37
ovenbird,0.0001
owl,3.87
owlet,1.83
ox,3.47
oxen,2.9
oyster,3.54
oystercatcher,1.66
oysters,3.34
pachyderm,1.8
packhorse,1.74
packrat,1.56
paddlefish,1.49
pajero,1.93
pallass cat,0.0001
palm civet,2.12
palo verde borer,2.4
palomino,2.29
panda,3.65
panda bear,3.61
pangolin,2.36
panther,3.65
papillon,2.52
parakeet,2.48
parasitic worm,3.15
parrot,3.49
parrotfish,2.01
partridge,3.2
passerine,1.72
peacock,3.44
peafowl,1.72
peahen,1.33
pearl oyster,3.44
peccary,1.62
peckerwood,1.52
pectoral sandpiper,2.33
pelican,3.07
pembroke welsh corgi,2.62
penguin,3.78
penis worm,3.59
perch,3.29
peregrine,2.82
peregrine falcon,2.77
periodical cicada,2.4
perro,1.99
persian cat,3.78
person,5.55
pescador,1.38
petrel,2.21
pewee,1.64
phalarope,1.58
pheasant,3.03
phoenix,4.21
pickerel,2.07
piffle,1.91
pig,4.14
pigeon,3.61
pigfish,0.0001
piggy,3.3
piglet,2.82
pika,2.57
pike,3.68
pike perch,3.14
pilchard,1.88
pileated woodpecker,1.71
pill bug,3.81
pilot whale,3.87
pincher,2.3
pine grosbeak,1.76
pine marten,2.64
pine siskin,1.66
pinfish,0.0001
pink bollworm,1.26
pink salmon,3.89
pinniped,1.38
pinscher,1.9
pintail,1.86
pinto horse,3.11
pinworm,1.19
pipefish,1.29
piping plover,2.49
pipistrelle,1.49
pipit,1.87
piranha,2.75
pistol shrimp,3.55
pit bull,4.0
pit bull terrier,3.17
pit viper,3.26
pitbull,3.08
placental mammal,2.53
placoderm,0.0001
plaice,2.16
planaria,1.37
plankton,3.05
platypus,2.69
pleco,1.28
plesiosaur,1.56
plover,2.54
pochard,1.55
pocket gopher,2.86
poison dart frog,3.29
polar,3.96
polar bear,3.89
polecat,2.01
pollack,2.85
pollock,3.23
pollywog,1.12
polo pony,3.49
polychaeta,1.22
pomeranian,2.58
pompano,2.39
pony,3.81
pooch,2.97
poodle,3.02
popinjay,1.54
porbeagle,1.27
porcupine,2.88
porgy,2.25
pork,4.03
porpoise,2.56
portuguese water dog,3.98
possum,2.94
potato beetle,3.43
potbellied pig,1.7
potoroo,0.0001
poultry,3.54
pouter,1.24
prairie cat,3.67
prairie chicken,3.65
prairie dog,3.68
prairie grouse,3.03
prairie rattlesnake,2.81
prairie vole,2.6
prawn,2.87
praying mantis,3.06
primate,3.14
proboscis monkey,2.38
pronghorn,2.0
pronghorn antelope,1.97
protists,1.8
psyllid,1.57
ptarmigan,2.05
pterodactyl,2.29
pterosaur,1.94
pubic louse,2.47
puff adder,2.63
puffer,2.64
puffer fish,2.64
pufferfish,1.98
puffin,2.66
pug,3.11
puggle,1.58
pullet,1.48
puma,3.22
pumpkinseed,1.23
pup,3.64
pupa,2.51
puppy,4.0
purple finch,3.48
purple gallinule,1.33
purple marten,2.65
puss,3.03
pussycat,2.75
pygmy chimpanzee,2.52
pygmy elephant,2.7
pygmy goat,2.7
pygmy marmoset,1.97
pygmy sperm whale,2.67
python,3.78
quagga,1.88
quahog,1.97
quail,3.13
queen bee,4.02
queenfish,0.0001
quetzal,2.01
quokka,1.5
rabbit,4.05
raccoon,3.27
raccoon fox,3.25
racehorse,2.86
racoon,2.24
ragdoll cat,2.21
rainbow lorikeet,1.51
rainbow smelt,2.96
rainbow trout,3.6
rainbowfish,0.0001
ram,4.19
raptor,3.15
rat,4.17
rat snake,3.9
rat terrier,3.19
ratite,1.12
raton,2.96
rattler,2.32
rattlesnake,2.87
raven,3.79
ray,4.69
razor clam,3.1
razorback,2.36
razorbill,1.28
red admiral butterfly,3.65
red bellied woodpecker,2.46
red deer,4.09
red drum,4.08
red fox,4.57
red kangaroo,3.49
red panda,3.64
red robin,4.29
red shouldered hawk,2.79
red snapper,3.0
red squirrel,3.68
red tailed hawk,3.23
red winged blackbird,2.8
redbird,1.96
redbone,1.99
redbreast,1.81
redbug,0.0001
redear,1.05
redfish,2.07
redheaded woodpecker,2.22
redhorse,1.29
redhorse sucker,1.29
redpoll,1.51
redshank,1.7
redstart,1.75
redtail,1.35
redtail hawk,1.35
redwing,2.01
reed bunting,3.0
reef shark,3.64
reindeer,3.32
remora,1.86
reptile,3.25
reticulated python,2.25
retriever,2.99
rhea,3.01
rhesus macaque,2.19
rhesus monkey,2.56
rhino,3.57
rhinoceros,2.85
rhinoceros beetle,2.77
ribbonfish,0.0001
right whale,3.98
ring-tailed lemur,2.5
ringtail,1.67
ringtail cat,1.67
river otter,3.36
river rat,4.11
roach,3.44
roadrunner,2.4
robin,4.33
robin redbreast,1.81
rock hyrax,1.56
rockfish,2.23
rockhead,1.13
rodent,3.2
roe,3.44
roe deer,3.36
roly-poly,2.36
rook,3.1
rooster,3.31
roseate spoonbill,1.49
roseate tern,1.86
rotifer,1.36
rottweiler,2.59
roundworm,1.89
rudd,3.23
ruddy duck,2.98
ruddy turnstone,1.47
ruffed grouse,2.06
ruminant,2.09
russian blue,4.76
rusty blackbird,2.83
saber tooth,3.13
sabertoothed cat,0.0001
sabertoothed tiger,0.0001
sable,2.99
sable antelope,2.73
sacred ibis,2.81
sage grouse,3.06
saiga,2.01
sailfish,2.24
saint bernard,3.87
saki monkey,2.56
salamander,2.76
salmon,4.01
salmonid,1.76
saltwater crocodile,2.91
saltwater fish,3.03
saluki,1.73
sand cat,4.28
sand crab,3.68
sand dab,3.29
sand dollar,4.21
sand lance,3.82
sand shark,3.94
sand tiger shark,3.78
sandbar shark,2.3
sandfish,0.0001
sandfly,1.39
sandhill crane,2.17
sandpiper,2.46
sapsucker,1.53
sardine,2.66
sauropod,1.91
sauropod dinosaur,1.9
saury,1.51
savannah cat,3.59
sawfish,1.68
sawfly,1.78
scallop,2.75
scaly anteater,2.17
scarab,2.78
scarlet macaw,2.31
scarlet tanager,1.92
scaup,1.74
schipperke,0.0001
schistosome,1.19
schnauzer,2.27
scorpion,3.37
scorpionfish,1.15
scoter,1.68
scottish fold,3.97
scottish shetland,3.11
screech owl,2.84
scrod,1.16
scrub jay,3.61
sculpin,1.94
scup,1.2
sea anemone,2.56
sea bass,4.21
sea bear,4.55
sea bream,2.69
sea cow,4.09
sea cucumber,3.4
sea lamprey,2.28
sea lion,4.19
sea lions,4.13
sea monkey,4.03
sea otter,3.36
sea otters,3.06
sea ray,4.54
sea scorpion,3.36
sea slug,3.3
sea slug aplysia,1.69
sea snake,4.17
sea sponge,3.58
sea squirt,3.21
sea star,4.82
sea turtle,3.88
sea urchin,2.79
seabird,2.38
seagull,3.02
seahawk,2.35
seahorse,2.5
seal,4.3
sealion,1.86
sedge wren,2.31
sei whale,2.83
serow,1.2
serpent,3.46
serval,2.04
shad,2.84
shar pei,2.38
shark,4.1
shearwater,2.03
sheep,4.19
sheepdog,2.45
sheepshead,2.04
shelduck,1.34
shellfish,3.15
shepherd,3.9
shetland pony,3.05
shetland sheepdog,2.37
shih tzu,2.68
shipworm,0.0001
shorebird,1.73
shortfin mako,1.03
shorthorn,1.79
shoveler,1.7
shrew,2.75
shrike,2.39
shrimp,3.79
siamang,1.09
siamese cat,2.96
siberian blue robin,3.26
siberian cat,3.29
siberian husky,3.0
siberian tiger,3.27
sidewinder,2.47
sika,2.09
silkworm,2.4
silkworm moth,2.37
silky terrier,2.95
silverback,2.34
silverback gorilla,2.32
silverfish,2.07
silvertip,1.44
siphonophore,1.08
siskin,1.66
skate,3.74
skink,2.14
skipjack,2.04
skipjack tuna,2.03
skua,1.84
skunk,3.1
skylark,2.47
sled dog,3.23
slender loris,2.31
slime eels,2.97
sloth,3.1
sloth bear,3.09
slow loris,2.33
slug,3.31
smallmouth,2.2
smallmouth bass,2.2
smalltooth sawfish,0.0001
smelt,2.99
smooth dogfish,2.32
smooth hammerhead,2.67
snail,3.67
snail darter,2.03
snailfish,0.0001
snake,4.23
snapper,3.0
snapping turtle,3.34
snipe,3.04
snoek,1.43
snook,2.48
snow crab,3.71
snow goose,3.78
snow leopard,3.56
snow lion,4.11
snow monkey,3.97
snowbird,2.17
snowshoe hare,2.39
snowy egret,2.29
snowy owl,3.32
sockeye,2.3
sockeye salmon,2.29
song thrush,2.83
songbird,2.68
soupfin,0.0001
sow,3.38
spadefish,1.23
spadefoot,1.03
spadefoot toad,1.03
spaniel,2.82
spanish mackerel,3.07
sparrow,3.48
sparrow hawk,3.31
spearfish,1.96
speckled trout,2.77
spectacled caiman,1.75
sperm whale,3.6
sphinx moth,2.88
sphynx cat,1.98
spider,4.25
spider crab,3.64
spider mite,3.05
spider monkey,3.85
spiny anteater,2.12
spiny dogfish,2.15
spiny dogfish shark,2.15
spiny lobster,2.6
spitting cobra,3.19
spitz,2.54
sponge,3.59
spoonbill,1.69
spotted flycatcher,2.34
spotted hyena,2.78
spotted owl,3.7
spotted salamander,2.74
spotted sandpiper,2.45
sprat,1.98
spring peeper,1.88
springbok,2.56
springer spaniel,2.75
spruce bark beetle,3.08
spruce grouse,2.95
squab,1.97
squid,3.44
squirrel,3.69
squirrel monkey,3.54
staffordshire bull terrier,2.96
staffordshire terrier,2.98
stag,3.25
stag beetle,3.07
staghorn coral,1.74
stallion,3.24
standard poodle,3.02
star-nosed mole,3.03
starfish,3.0
stargazer,2.28
starling,3.03
steed,2.95
steenbok,0.0001
steeplechase horse,2.59
steer,3.72
stegosaurus,2.12
steller jay,2.07
stick bug,4.09
stick insect,3.72
stickleback,1.8
stilt,2.37
stingray,2.93
stinkbug,1.27
stoat,2.04
stone curlew,2.28
stone marten,2.66
stonefish,1.57
stonefly,1.37
stony coral,3.19
stork,2.88
storm petrel,2.21
stormy petrel,2.19
striped bass,3.47
striped hyena,2.73
striped marlin,2.9
striped mullet,2.87
striped skunk,2.97
striper,1.99
sturgeon,3.34
suckerfish,0.0001
suckermouth catfish,0.0001
sugar glider,3.08
summer tanager,1.93
sun bear,4.52
sun conure,1.61
sunfish,2.35
superbug,2.01
surfperch,0.0001
surgeon fish,4.06
surgeonfish,1.24
swallow,3.87
swallowtail,2.03
swamp sparrow,3.32
swan,3.84
swift,4.15
swiftlet,0.0001
swine,3.46
swordfish,2.67
swordtail,0.0001
t rex,3.88
tabby,2.79
tabby cat,2.79
tadpole,2.51
tadpole shrimp,2.49
taipan,1.91
takahe,1.25
takin,3.21
tamarin,1.74
tammar wallaby,0.0001
tanager,1.93
tapeworm,2.52
tapir,2.29
tarantula,2.72
tardigrade,1.64
tarpon,2.36
tarsier,1.58
tasmanian devil,3.18
tautog,1.11
tawny owl,2.74
teacup chihuahua,2.59
teleost,1.71
teleost fish,1.71
tench,2.23
tent caterpillar,3.3
termite,2.78
tern,2.72
terrapin,2.28
terrier,3.24
tetra,2.72
tetrapod,1.68
theropod,1.9
theropod dinosaur,1.89
thorny devil,2.91
thoroughbred,2.98
threadfin,1.28
three toed sloth,2.64
thresher shark,2.33
thrip,1.03
thrush,2.83
thylacine,1.81
tick,3.8
tiger,4.3
tiger beetle,3.46
tiger cub,3.43
tiger moth,3.44
tiger rattlesnake,2.85
tiger salamander,2.75
tiger shark,3.89
tigon,0.0001
tigress,2.42
tilapia,2.64
tilefish,1.58
timber rattlesnake,2.84
timber wolf,3.85
titanosaur,1.54
titi,2.38
titi monkey,2.37
titmouse,1.87
toad,3.34
toadfish,1.41
tobacco budworm,1.49
tobacco hornworm,1.53
tody,1.67
tom turkey,4.37
tomato hornworm,1.53
tomcat,2.58
toothed whale,2.99
tortes,1.22
tortoise,3.26
tortoiseshell,2.36
tortuga,2.27
toucan,2.36
towhee,1.51
toy poodle,3.0
toy spaniel,2.81
tragopan,0.0001
trapdoor spider,2.48
tree shrew,2.75
treefrog,1.21
trematode,1.6
trepang,1.19
triceratops,2.38
triggerfish,1.64
trilobite,2.04
tripletail,0.0001
trogon,1.3
trotter,2.92
trout,3.78
trumpeter,2.7
trumpeter swan,2.67
tsetse,2.26
tsetse fly,2.26
tuatara,1.58
tubeworm,0.0001
tufted puffin,2.38
tufted titmouse,1.81
tuna,3.64
tundra swan,3.01
tunicate,1.4
tunny,1.86
turbot,2.19
turkey,4.56
turkey buzzard,2.82
turkey vulture,3.16
turtle,3.91
turtle dove,3.47
turtledove,1.86
tusker,1.91
tussock moth,2.02
tyrannosaur,1.92
tyrannosaurus,2.59
tyrannosaurus rex,2.57
ungulate,1.87
unicorn,3.54
upland sandpiper,2.37
urchin,2.79
vampire bat,3.84
vaquita,1.58
varmint,2.15
veal,3.08
veery,1.47
velociraptor,2.33
venomous lizard,2.97
vermin,2.96
vertebrate,2.97
vervet monkey,1.65
vesper sparrow,2.41
vicuna,1.56
vinegarroon,0.0001
viper,3.31
vireo,1.99
vizsla,1.88
vole,2.64
vulture,3.18
wagtail,2.02
wahoo,2.57
wallaby,2.64
wallaroo,1.95
walleye,2.56
walleyed pike,0.0001
walrus,2.98
wandering albatross,2.85
wapiti,1.72
warbler,2.77
warthog,2.49
wasp,3.35
water bear,4.65
water buffalo,4.12
water bug,4.18
water moccasin,2.3
water snake,4.21
waterbird,1.44
waterbuck,1.47
waterfowl,2.88
waxwing,1.67
weakfish,1.21
weasel,3.19
webworm,1.33
weevil,2.73
weimaraner,1.75
western lowland gorilla,2.9
western meadowlark,2.07
western tanager,1.93
westie,1.99
whale,3.98
whale shark,3.73
wheatear,1.65
whelk,1.9
whelp,2.49
whiff,3.22
whippet,2.25
whippoorwill,1.74
whipsnake,0.0001
whiptail,1.4
whirligig beetle,1.82
white marlin,3.01
white tailed deer,3.29
white tiger,4.27
white wolf,4.32
whitebait,1.76
whitefish,2.59
whitefly,1.75
whitetail deer,2.12
whiting,3.08
whooper,1.61
whooper swan,1.61
whooping crane,3.08
widgeon,1.7
widow spider,3.86
wiener dog,3.16
wigeon,1.73
wiggler,1.72
wild boar,3.29
wild dog,4.62
wildcat,3.06
wildebeest,2.52
willet,2.22
winkle,2.71
winter wren,3.08
wireworm,0.0001
wolf,4.35
wolf cub,3.43
wolf pup,3.56
wolf spider,4.0
wolffish,1.05
wolfhound,1.99
wolverine,3.44
wolves,4.01
woman,5.35
wombat,2.58
wood pewee,1.64
wood stork,2.87
wood thrush,2.83
woodchuck,2.3
woodcock,2.79
woodcock snipe,2.6
woodland caribou,2.89
woodpecker,2.82
woodworm,1.64
woolly adelgid,1.31
woolly bear,3.04
woolly mammoth,2.89
woolly monkey,3.01
woolly rhinoceros,2.64
worm,3.77
wrasse,2.06
wren,3.09
wriggler,1.14
xerus,0.0001
yak,3.12
yearling,2.68
yellow lab,4.23
yellow labrador,3.28
yellow perch,3.27
yellow warbler,2.76
yellowfin,2.23
yellowfin croaker,1.85
yellowfin tuna,2.21
yellowhammer,1.55
yellowjacket,1.87
yellowlegs,1.38
yellowtail,2.22
yellowtail flounder,2.11
yellowtail snapper,2.15
yellowthroat,1.07
yorkie,2.35
yorkshire terrier,3.18
zebra,3.4
zebra finch,3.17
zebra fish,3.39
zebra mussel,2.65
zebrafish,2.46
zebu,1.78
zooplankton,2.41
zorillo,0.0001
painted dog,4.28
lightning bug,3.91
flying fox,4.38
tigerfish,1.29
sifaka,1.18
mockingjay,2.59
sphynx,1.98
