aardvark,404
Afghan_hound,57
Africanized_bee,26
agouti,46
akita,504
Alaskan_husky,10
albacore,510
albatross,3318
albino_python,21
alligator,5425
allosaurus,144
alpaca,1365
amoeba,1220
amphibian,1655
anaconda,1844
anchovy,1087
anemone,496
angelfish,198
angus,19656
animal,223171
ant,12765
anteater,347
antelope,2781
apatosaurus,259
ape,6462
armadillo,783
asp,6746
axolotl,178
baboon,1774
baby,350272
bacteria,65965
badger,6229
bald_eagle,1434
banana_slug,26
barn_owl,452
barracuda,1592
basking_shark,262
bass,41666
basset_hound,194
bat,90846
beagle,2635
bear,155896
bearded_dragon,147
beaver,10344
bedbug,1121
bee,34800
beetle,8829
beluga,1976
beluga_whale,276
bengal,66730
bengal_tiger,1067
betta,396
betta_fish,41
bichon,252
bilby,364
billy_goat,400
bird,112888
bison,8211
black_labrador,479
black_mamba,598
blackbird,2716
blacktail_deer,14
blacktip_reef_shark,11
bloodhound,1182
blowfish,354
blue_footed_boobies,10
blue_heron,450
blue_jay,931
bluebird,1987
bluefin_tuna,1320
bluefish,178
bluegill,120
boa,4007
boa_constrictor,380
boar,4022
bobcat,1337
boll_weevil,51
bolognese,1118
bonobo,653
border_collie,747
Boston_Terrier,150
bottlenose_dolphin,298
bottlenose_whale,25
boxer,32879
brachiosaurus,120
brine_shrimp,94
bronco,1704
brontosaurus,385
brown_recluse,226
brown_thrasher,10
bruin,2041
buck,29274
budgie,93
buffalo,44699
bug,27876
bull,70709
bull_shark,294
bulldog,4763
bullfrog,763
bumblebee,1437
bunny,11316
bunny_rabbit,138
burro,275
butterfly,21833
caiman,311
calf,21996
camel,10209
canary,9109
capuchin_monkey,153
capybara,331
caracal,377
cardinal,33372
caribou,6816
carp,6780
carrier_pigeon,145
cat,96461
caterpillar,7072
catfish,3739
cavy,36
centipede,1182
chameleon,2924
cheetah,4298
chick,9722
chickadee,299
chicken,102973
chihuahua,2590
chimp,2450
chimpanzee,2900
chinchilla,1102
chipmunk,577
chocolate_labrador,109
chow_chow,113
cichlid,141
civet,609
clam,2790
clownfish,335
clydesdale,1578
cobra,6869
cock,5521
cockatiel,98
cockatoo,1179
cocker_spaniel,549
cockroach,2679
cod,15343
codfish,311
collie,2593
colt,8197
condor,2653
copperhead,315
copperhead_snake,22
coral,26192
coral_snake,72
corgi,966
cottonmouth,194
cougar,5196
cow,47572
coyote,5551
crab,13669
crane,20662
crappie,181
crawdad,13
crawfish,602
crayfish,2584
cricket,353706
croc,1952
crocodile,12545
crow,14745
crustacean,863
cub,9012
daddy_longlegs,125
dalmatian,688
damselfly,106
daschund,42
deer,38047
devil,37678
diamondback,591
dik_dik,7
dingo,1593
dinosaur,17762
doberman,477
doberman_pinscher,76
dodo,2429
dodo_bird,151
doe,19103
dog,236994
dogfish,543
doggie,1444
dolphin,14761
donkey,10833
dormouse,271
dove,11306
downy_woodpecker,31
dragonfly,1708
dromedary,172
duck,38588
duckbill,74
duckbilled_platypus,5
duckling,929
dwarf_hamster,6
eagle,47127
earthworm,516
eel,3668
egret,455
elephant,48446
elk,8052
emperor_penguin,259
emu,3576
ermine,428
ewe,3590
fairy_shrimp,38
falcon,18217
fawn,1546
feline,4455
ferret,2180
finch,13666
firefly,2970
fish,246383
fisher,43922
flamingo,2131
flea,6235
flounder,1798
fly,140924
foal,2505
fox,131942
fox_terrier,193
french_bulldog,455
freshwater_fish,1004
frog,12307
fruitfly,75
gander,5697
garibaldi,996
garter_snake,80
gator,1660
gazelle,1347
gecko,1926
gerbil,327
german_shepherd,2151
giant_panda,1539
giant_squid,655
giant_tortoise,241
gibbon,1467
giraffe,5182
glider,2746
gnat,952
gnu,777
goat,22981
goatfish,25
golden_eagle,1003
golden_labrador,116
golden_retriever,1313
goldfinch,588
goldfish,2991
goose,14053
gopher,1426
gorilla,11773
grasshopper,1493
gray_wolf,340
great_dane,789
great_horned_owl,170
greater_yellowlegs,20
greyhound,10556
grizzly,5991
grizzly_bear,1858
groundhog,3019
grouper,1082
guinea_pig,1958
gull,2682
guppy,853
hairless_cat,37
hairy_woodpecker,17
halibut,1728
hammerhead,987
hammerhead_shark,266
hamster,2088
hare,9066
harpy_eagle,33
hawk,13764
hedgehog,2934
hen,7864
hermit,2793
hermit_crab,191
heron,4532
herring,8632
herring_gull,103
hippo,2620
hippopotamus,810
hog,8333
holstein,1378
homo_sapiens,2442
honey_badger,473
honey_bee,1313
hornet,3693
horse,139791
horsefly,168
hound,7218
hound_dog,272
howler_monkey,88
human,923241
humanbeing,33398
hummingbird,2269
humpback_whale,1007
huntsman,4876
husky,5251
hyena,1466
iguana,1073
impala,5464
insect,14855
invertebrate,953
ivory_billed,2
jack_rabbit,100
jack_russell,1193
jack_russell_terrier,322
jackal,1743
jackass,1691
jaguar,19693
jay,63844
jaybird,221
jellyfish,7316
joey,24672
junebug,102
kangaroo,8083
kestrel,875
kid,140259
killer_whale,1655
king_cobra,498
king_crab,326
king_salmon,616
kingsnake,29
kitten,6522
kitty,15306
kitty_cat,98
kiwi,47631
koala,3533
koala_bear,113
koi,3202
koi_fish,120
komodo_dragon,276
krill,1438
lab,96406
labrador,21529
labrador_retriever,525
ladybug,383
lamb,36516
lanternfish,22
larvae,6355
leech,2554
lemming,326
lemur,1048
leopard,13928
leopard_seal,134
leopard_shark,22
lesser_yellowlegs,30
liger,156
lion,58094
lioness,1940
lizard,6543
llama,1200
lobster,15630
longneck,38
loon,3054
lorikeet,59
loris,1966
louse,431
lovebird,87
lynx,4408
macaque,1132
macaque_monkey,106
macaw,430
mackerel,3970
mackerel_tuna,2
Maine_coon,142
mako_shark,116
malamute,158
maltese,2822
mammal,7548
mammoth,16930
man,1767007
manatee,1360
mandrill,83
manta_ray,404
mantis,1857
mare,10137
marlin,3462
marmoset,197
marmot,587
marsupial,975
martin,296910
mastiff,953
meerkat,1901
megalodon,466
merlin,5550
microbe,1453
millipede,231
miniature_pony,45
miniature_poodle,70
mink,2680
minnow,1659
mite,2043
mockingbird,3036
mole,7779
mole_rat,165
mollusk,335
monarch_butterfly,523
mongoose,898
monitor_lizard,469
monkey,25970
moose,17450
mosquito,24680
moth,5526
mountain_goat,415
mountain_lion,1540
mourning_dove,78
mouse,69687
mule,5069
mule_deer,448
muskox,279
muskrat,3035
mussel,2138
mustang,8700
naked_mole_rat,100
narwhal,857
nautilus,1799
newt,5723
nightcrawler,748
nightingale,5043
Nile_crocodile,103
ocelot,335
octopus,7512
okapi,393
omnivore,528
opossum,347
orangutan,2751
orca,3936
orca_whale,97
oriole,560
osprey,2250
ostrich,3476
otter,4516
owl,10298
ox,3855
oyster,12414
panda,14333
panther,7877
papillon,660
parakeet,481
parrot,6934
parrotfish,290
peacock,9308
Pekingese,145
pelican,3292
Pembroke_Welsh_corgi,39
penguin,17225
peregrine_falcon,454
Persian,14594
person,988323
pheasant,1915
pig,29862
pigeon,9257
piglet,960
pika,399
pileated_woodpecker,34
pincher,629
pinto_horse,7
piranha,1350
pit_bull,3483
plankton,2845
platypus,845
plover,630
poison_dart_frog,52
polar_bear,6651
pomeranian,557
pony,12940
poodle,2136
porcupine,3563
porpoise,834
possum,2408
potbellied_pig,20
Potto,15
prairie_dog,215
prawn,4998
praying_mantis,358
primate,5365
pterodactyl,215
pufferfish,215
puffin,1236
pug,1833
puggle,63
puma,6998
pup,6940
puppy,14898
purple_finch,24
pygmy_elephant,60
python,9851
quail,2871
quetzal,151
rabbit,20456
raccoon,3350
racehorse,2928
ram,84461
raptor,3957
rat,23047
rat_terrier,57
rattlesnake,1247
raven,8208
ray,86652
red_bellied_woodpecker,20
red_shouldered_hawk,24
red_snapper,636
red_tailed_hawk,176
red_winged_blackbird,48
redbird,139
redear,4
reef_shark,113
reindeer,6424
reptile,4959
retriever,2387
rhesus_monkey,147
rhino,25424
rhinoceros,2216
rhinoceros_beetle,25
ring_tailed_lemur,48
roach,9774
roadrunner,809
robin,64844
rodent,3773
roly_polies,8
rooster,5734
roseate_tern,26
rottweiler,1030
roundworm,370
saber_toothed_cat,37
saber_toothed_tiger,42
salamander,1121
salmon,43682
saltwater_crocodile,319
saltwater_fish,130
sardine,1532
scallop,1713
schnauzer,467
scorpion,3581
Scottish_terrier,105
screech_owl,92
sea_anemone,131
sea_cucumber,529
sea_lion,1597
sea_otter,398
sea_turtle,1576
sea_urchin,820
seabass,391
seagull,2130
seahawk,407
seahorse,955
seal,54385
Shar_Pei,76
shark,43770
sheep,53775
sheepdog,761
shepherd,22878
shih_tzu,502
shrew,1536
shrimp,14951
siamese,1394
Siamese_cat,111
Siberian_husky,207
Siberian_tiger,320
silverback,674
silverback_gorilla,195
silverfish,187
skunk,2082
sloth,2870
slug,4241
snail,6752
snake,32092
snapping_turtle,234
snow_leopard,1613
snowy_owl,400
song_thrush,62
songbird,1919
sparrow,10489
sperm_whale,1043
spider,17432
spider_monkey,120
Spinosaurus,185
spiny_dogfish_shark,75
sponge,8047
squid,7752
squirrel,6979
stag,5534
stag_beetle,56
stallion,4712
starfish,2646
steer,28865
stegosaurus,231
stingray,2855
stinkbug,30
stonefish,149
stork,1877
striper,64
sunfish,469
swallow,17499
swan,26016
swordfish,1178
t_rex,1630
tabby,1146
tabby_cat,194
tadpole,457
tapeworm,667
tapir,578
tarantula,1184
Tasmanian_devil,537
teacup_chihuahua,20
termite,1425
terrier,4673
tetra,2135
Thermus_aquaticus,9
thoroughbred,4535
tick,42229
tiger,81836
tiger_shark,456
tilapia,2057
toad,3283
tortoise,4273
toucan,322
toy_poodle,146
trapdoor_spider,46
tree_shrew,17
treefrog,23
triceratops,709
trout,14491
tuna,16627
turkey,189438
turkey_buzzard,9
turkey_vulture,95
turtle,16257
turtle_dove,142
tyrannosaurus,1536
tyrannosaurus_rex,1141
urchin,1470
velociraptor,558
vertebrate,2150
viper,3644
vole,557
vulture,6582
wallaby,3846
walleye,1524
walrus,2137
warbler,978
warthog,728
wasp,4850
weasel,2153
Westie,363
whale,33228
whale_shark,1094
white_tailed_deer,375
whitefish,1539
widow_spider,229
wiener_dog,101
wild_boar,2170
wildcat,2735
wildebeest,1543
wolf,42151
wolf_spider,38
woman,856436
wombat,988
woodchuck,129
woodpecker,1137
Woolly_mammoth,739
worm,10577
yak,2878
yellow_labrador,109
yellowjacket,116
yellowtail,485
yorkie,426
Yorkshire_terrier,406
zebra,6996
zebrafish,1038